index,ca,c1,c2,m,f+,f-,f0,fdd,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
104,173.6327349,-0.04123879,-0.08695898,-0.45967822,0.142,0.015,0.079,0.127,0.43641481,0.0225181,83.85944155,0.510913623,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.575407797
105,173.6327349,-0.04123879,-0.08695898,-0.45942819,0.142,0.015,0.078,0.127,0.4361639,0.02240485,83.86473501,0.510896152,313.15,10,1,18,1.1,200,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.431959096
106,88.15370142,0.11024985,-0.09339,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,1,20,3,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.397940009
107,88.15370142,0.11024985,-0.09339,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,1,20,2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.31386722
108,88.15370142,0.11024985,-0.09339,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
109,88.15370142,0.11024985,-0.09339,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,1,20,0.9,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.113943352
110,88.15370142,0.11024985,-0.09339,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.431363764
111,88.15370142,0.11024985,-0.09339,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.431363764
112,88.15370142,0.11024985,-0.09339,-0.41413204,0.154,0.034,0.094,0.12,0.05110428,0.04500176,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.301029996
113,88.15370142,0.11024985,-0.09339,-0.43909266,0.144,0,0.072,0.144,0.04227171,0.00631079,85.75703755,0.606014722,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.079181246
114,88.15370142,0.11024985,-0.09339,-0.41810344,0.137,0.041,0.089,0.096,0.0527826,0.02309446,84.67337355,0.518565971,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
115,88.15370142,0.11024985,-0.09339,-0.41413204,0.154,0.034,0.094,0.12,0.05110428,0.04500176,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.45484486
116,107.3004922,0.11258408,-0.09534815,-0.41413204,0.154,0.034,0.094,0.12,0.05110428,0.04500176,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.103803721
117,92.42466626,0.11115531,-0.09741985,-0.41413204,0.154,0.034,0.094,0.12,0.05110428,0.04500176,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.42975228
118,124.0527672,0.10727839,-0.09330401,-0.41413204,0.154,0.034,0.094,0.12,0.05110428,0.04500176,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.618048097
119,87.05011332,0.10951993,-0.09480797,-0.41413204,0.154,0.034,0.094,0.12,0.05110428,0.04500176,85.27731991,0.505561638,333.15,20,1,20,1.2,100,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.568201724
120,111.084738,-0.0266308,-0.07923127,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.903089987
121,123.2321701,-0.03043532,-0.08440246,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.049218023
122,89.75902109,-0.02832691,-0.08389645,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
123,138.4065791,-0.02271138,-0.09707159,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.079181246
124,87.1577807,-0.02304386,-0.09377792,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.041392685
125,124.8056209,-0.02944893,-0.07227529,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.886490725
126,89.70751504,-0.04291818,-0.09076852,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
127,166.1832316,-0.02929298,-0.08697164,-0.44805392,0.165,0.025,0.095,0.14,0.06768825,0.03322453,82.47109406,0.484474003,333.15,20,3,20,1.2,200,20,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.612783857
128,85.27306558,-0.02090741,-0.07600275,-0.44812332,0.165,0.025,0.095,0.14,0.06766803,0.03320589,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.328379603
129,85.32218059,-0.01722613,-0.08078178,-0.44812332,0.165,0.025,0.095,0.14,0.06766803,0.03320589,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.968482949
130,99.62340562,-0.02372251,-0.08968885,-0.44812332,0.165,0.025,0.095,0.14,0.06766803,0.03320589,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.929418926
131,95.56899319,-0.03250655,-0.07833959,-0.44812332,0.165,0.025,0.095,0.14,0.06766803,0.03320589,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.672097858
132,115.3046236,-0.03281828,-0.0895362,-0.40829551,0.159,0.027,0.093,0.132,0.06927764,0.04550111,85.54509958,0.481509737,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
133,85.39444574,-0.01529838,-0.07765209,-0.44812332,0.165,0.025,0.095,0.14,0.06766803,0.03320589,82.47109406,0.484520593,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
134,98.19383105,-0.02919922,-0.08439756,-0.40829551,0.159,0.027,0.093,0.132,0.06927764,0.04550111,85.54509958,0.481509737,333.15,20,3,20,1.2,200,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.707570176
135,85.40462423,-0.0257166,-0.08442146,-0.4176001,0.124,0.03,0.077,0.094,0.06892488,0.02919418,83.53917096,0.549396664,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.204119983
136,85.40462423,-0.0257166,-0.08442146,-0.40151839,0.127,0.016,0.072,0.111,0.07045924,0.05735136,84.18450505,0.570926901,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
137,85.40462423,-0.0257166,-0.08442146,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.380211242
138,85.40462423,-0.0257166,-0.08442146,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,3,8,2,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.146128036
139,85.40462423,-0.0257166,-0.08442146,-0.42340035,0.13,-0.003,0.064,0.133,0.08532412,0.05005804,84.96962446,0.632797941,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.230448921
140,85.40462423,-0.0257166,-0.08442146,-0.44168695,0.119,0.026,0.072,0.093,0.08532609,0.03396166,84.06528291,0.583791465,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
141,85.40462423,-0.0257166,-0.08442146,-0.42624083,0.114,0.017,0.065,0.097,0.07238881,0.04012861,84.14668912,0.527872251,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.113943352
142,85.40462423,-0.0257166,-0.08442146,-0.40950518,0.1,0.035,0.068,0.065,0.07155944,0.02703241,83.3365917,0.546665347,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.204119983
143,85.40462423,-0.0257166,-0.08442146,-0.43028641,0.114,0.02,0.067,0.094,0.07377258,0.04030804,84.18064699,0.567817042,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.954242509
144,85.40462423,-0.0257166,-0.08442146,-0.43038063,0.105,0.019,0.062,0.086,0.06698635,0.03498127,84.17334183,0.563792862,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.954242509
145,85.40462423,-0.0257166,-0.08442146,-0.40015792,0.116,0.001,0.059,0.115,0.11729289,0.08681952,84.29642176,0.589469577,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.602059991
146,85.40462423,-0.0257166,-0.08442146,-0.41076309,0.117,-0.001,0.058,0.118,0.02888302,-0.00965409,84.73980507,0.615472419,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
147,85.40462423,-0.0257166,-0.08442146,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,10.34,1,8,3,5000,0.4,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.041392685
148,87.94268994,-0.02826078,-0.08564041,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
149,90.15783212,-0.02754194,-0.0894859,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
150,85.18802251,-0.02776159,-0.08624463,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.278753601
151,85.31878216,-0.01924811,-0.0777748,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,3,8,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.763427994
152,88.15370142,0.11024985,-0.09339,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.72427587
153,107.3004922,0.11258408,-0.09534815,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.380211242
154,92.42466626,0.11115531,-0.09741985,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.653212514
155,124.0527672,0.10727839,-0.09330401,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.531478917
156,87.05011332,0.10951993,-0.09480797,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,333.15,20,1,12,3,3000,0.666666667,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.380211242
157,89.75902109,-0.02832691,-0.08389645,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.954242509
158,187.8899607,-0.03334384,-0.08915823,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.77815125
159,89.74004065,-0.02998899,-0.08082557,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.812913357
160,111.084738,-0.0266308,-0.07923127,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.255272505
161,92.29924448,-0.03613639,-0.09283,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.977723605
162,90.39702746,-0.02942508,-0.09142148,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
163,173.6327349,-0.04123879,-0.08695898,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.380211242
164,89.70751504,-0.04291818,-0.09076852,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
165,166.1832316,-0.02929298,-0.08697164,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
166,124.8056209,-0.02944893,-0.07227529,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
167,176.5018726,-0.03013639,-0.10095844,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,313.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.301029996
168,149.4456458,-0.02482238,-0.09598222,-0.41938234,0.107,0.018,0.063,0.089,0.04851425,0.0353307,84.97447011,0.551097186,353.15,20,3,20,3,1000,2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.041392685
169,89.70751504,-0.04291818,-0.09076852,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.591064607
170,89.51278714,-0.03094603,-0.08919252,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.740362689
171,106.4098907,-0.03686847,-0.08579973,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.079181246
172,91.07633541,-0.05184364,-0.08431941,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
173,107.251922,-0.04291413,-0.0732089,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.176091259
174,86.50456399,-0.02490888,-0.1012292,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
175,217.8620199,-0.02264566,-0.09648015,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.361727836
176,85.75402678,-0.02825141,-0.09239628,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
177,195.6539635,-0.02662802,-0.09894489,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.414973348
178,103.6124009,-0.03263872,-0.09429,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
179,83.72516252,-0.03046665,-0.1022829,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
180,187.9748792,-0.01608334,-0.08897212,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.740362689
181,134.9825771,-0.01721746,-0.09442443,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.716003344
182,140.9474424,-0.02929613,-0.0990233,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,353.15,10.34,1,5,1.1,200,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.079181246
183,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
184,85.40462423,-0.0257166,-0.08442146,-0.4776385,0.15,0.002,0.076,0.148,0.28041527,0.27358185,83.16860371,0.702961936,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.194976603
185,85.40462423,-0.0257166,-0.08442146,-0.57960676,0.119,-0.004,0.057,0.123,0.38967413,0.34396121,96.53493301,0.729343319,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.004798883
186,85.40462423,-0.0257166,-0.08442146,-0.49018875,0.161,-0.002,0.08,0.163,0.35831854,0.31324852,104.6969376,0.763569232,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.004798883
187,85.40462423,-0.0257166,-0.08442146,-0.47102202,0.115,-0.002,0.057,0.117,0.29714151,0.27261852,83.68616221,0.714824823,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.231138825
188,85.40462423,-0.0257166,-0.08442146,-0.46055664,0.142,0.005,0.073,0.137,0.31259093,0.28273183,83.71929157,0.628960119,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.500602351
189,85.40462423,-0.0257166,-0.08442146,-0.47722656,0.127,0.004,0.066,0.123,0.30186386,0.26143448,84.55691935,0.720928066,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.788370416
190,85.40462423,-0.0257166,-0.08442146,-0.47898404,0.148,-0.002,0.073,0.15,0.30268233,0.28512358,84.18405581,0.719501258,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.658541347
191,85.40462423,-0.0257166,-0.08442146,-0.47285995,0.146,0.002,0.074,0.144,0.29013663,0.26952364,84.30822909,0.690190552,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.688629171
192,85.40462423,-0.0257166,-0.08442146,-0.47554453,0.144,0,0.072,0.144,0.29907883,0.25777144,84.40820509,0.710416278,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
193,85.40462423,-0.0257166,-0.08442146,-0.46917983,0.155,0.004,0.079,0.151,0.3043712,0.24815142,83.63306223,0.64626817,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
194,85.40462423,-0.0257166,-0.08442146,-0.47417985,0.155,0.001,0.078,0.154,0.29215586,0.29155638,84.77638184,0.703189061,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.907997321
195,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,333.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.753327667
196,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.629731418
197,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,5,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.658541347
198,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,10,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.688629171
199,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,40,1,24,10,1000,0.7,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
200,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,90.12,-0.2,18.5,0.869,103.7,1.38,1.71,-68,84,-0.720159303
201,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-0.753327667
202,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,41.05,0,23.8,0.782,52.5,1.344,3.44,-44,82,-0.753327667
203,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.720159303
204,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,0.7,32.04,-0.5,20.2,0.791,40.5,1.328,2.87,-97,65,-0.753327667
205,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
206,85.40462423,-0.0257166,-0.08442146,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,2000,1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
207,87.94268994,-0.02826078,-0.08564041,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.629731418
208,101.7643051,-0.03227466,-0.08753805,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.212608093
209,112.0537655,-0.02816732,-0.08503311,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.658541347
210,87.79704769,-0.02609162,-0.08241551,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.865301426
211,85.18802251,-0.02776159,-0.08624463,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.720159303
212,85.31878216,-0.01924811,-0.0777748,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.06069784
213,90.35847818,-0.02916409,-0.08070385,-0.47351342,0.15,0.001,0.076,0.149,0.29049596,0.27040041,84.33608604,0.689450941,318.15,20,1,24,10,1000,1.4,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.123384909
