Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),CA,C1,C2,CM,P1,P2,BA,BV,t,P,CO/H2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
510,C=CC1=CC=CC=C1,Rh,CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP->%16(OC1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1P->%17(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP(OC1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1P(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1,CC1=CC=CC=C1,323.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.035363481,0.357470214,0.202960296,86.23211534,0.691302879,323.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.69019608
511,C=CC1=CC=CC=C1,Rh,CC1=C(OP->%162OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C=CC=C1.CC1=C(OP->%172OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(OP2OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C=CC=C1,CC1=CC=CC=C1,323.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.074948816,0.389057754,0.367703792,96.4054309,0.605379939,323.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.69019608
512,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(OC3=C(C(C)C)C=CC=C3P->%17(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(OC3=C(C(C)C)C=CC=C3P(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1,CC1=CC=CC=C1,323.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.068327271,0.374435267,0.203250065,86.12435746,0.633601612,323.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
513,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(OC3=C(C(C)(C)C)C=C(C(C)(C)C)C=C3P->%17(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(OC3=C(C(C)(C)C)C=C(C(C)(C)C)C=C3P(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1,CC1=CC=CC=C1,323.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.078991428,0.357908612,0.216872991,88.59419081,0.665550457,323.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
514,C=CC1=CC=CC=C1,Rh,CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP->%16(OC1=C3C=CC=CC3=CC=C1P->%17(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP(OC1=C3C=CC=CC3=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.074539139,0.366977034,0.200413217,87.37603166,0.601210166,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
515,C=CC1=CC=CC=C1,Rh,CC(C)C1=C(OP->%162OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@@H]3OC(C)(C)O[C@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)C1=C(OP2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@@H]3OC(C)(C)O[C@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C(P(C2=CC=CC=C2)C2=CC=CC=C2)=CC=C1,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.056687609,0.347357608,0.207074518,88.26977086,0.668264303,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
516,C=CC1=CC=CC=C1,Rh,CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP->%16(OC1=C(C3=CC=CC=C3)C=CC=C1P->%17(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP(OC1=C(C3=CC=CC=C3)C=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.086813019,0.351802289,0.218570739,88.85797986,0.652779072,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
517,C=CC1=CC=CC=C1,Rh,CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP->%16(OC1=C(C(C)(C)C)C=CC=C1P->%17(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP(OC1=C(C(C)(C)C)C=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.085234414,0.35569092,0.21785793,88.16927971,0.653967108,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
518,C=CC1=CC=CC=C1,Rh,CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP->%16(OC1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1P->%17(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP(OC1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1P(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.035363481,0.357470214,0.202960296,86.23211534,0.691302879,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
519,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(OC3=C(C(C)C)C=CC=C3P->%17(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(OC3=C(C(C)C)C=CC=C3P(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.068327271,0.374435267,0.203250065,86.12435746,0.633601612,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
520,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(OC3=C(C(C)(C)C)C=C(C(C)(C)C)C=C3P->%17(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(OC3=C(C(C)(C)C)C=C(C(C)(C)C)C=C3P(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@@H]3OC(C)(C)O[C@H]32)=C1,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.078991428,0.357908612,0.216872991,88.59419081,0.665550457,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.995635195
521,C=CC1=CC=CC=C1,Rh,COC1=C(C)C=C(P->%16(C2=CC(C)=C(OC)C(C)=C2)C2=CC=CC(C3=CC=CC=C3)=C2OP->%172OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@@H]3OC(C)(C)O[C@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C=C1C.[RhH]%16%17%18.[C-]->%18#[O+],COC1=C(C)C=C(P(C2=CC(C)=C(OC)C(C)=C2)C2=CC=CC(C3=CC=CC=C3)=C2OP2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@@H]3OC(C)(C)O[C@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C=C1C,CC1=CC=CC=C1,293.15,20,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.078268189,0.35732202,0.214793541,87.01389963,0.546775997,293.15,20,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
522,C=CC1=CC=CC=C1,Rh,CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP->%16(OC1=C(C3=CC=CC=C3)C=CC=C1P->%17(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)O[C@@H]2[C@@H](O1)C(C1=CC=CC=C1)(C1=CC=CC=C1)OP(OC1=C(C3=CC=CC=C3)C=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1)OC2(C1=CC=CC=C1)C1=CC=CC=C1,CC1=CC=CC=C1,293.15,10,1,18,4,1000,32,85.3619317,-0.086168799,0.038186577,-0.086813019,0.351802289,0.218570739,88.85797986,0.652779072,293.15,10,1,18,4,1000,32,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.50965048
523,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)N(P->%172OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C2=CC=CC=C2)C2=CC=CC=C2)N(P2OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,0.076398459,0.393522226,0.369143987,72.09474072,0.613189527,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.146128036
524,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)N(P->%172OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C2=CC=CC=C2)C2=CC=CC=C2)N(P2OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,0.076398459,0.393522226,0.369143987,72.09474072,0.613189527,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.77815125
525,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C(C)C)C(C)C)N(P->%172OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C(C)C)C(C)C)N(P2OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.091901787,0.332616112,0.220172193,84.89551277,0.479320024,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
526,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C(C)C)C(C)C)N(P->%172OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C(C)C)C(C)C)N(P2OC3=CC=C4C=CC=C[C@@]4=[C@@]3C3=C(C=CC4=CC=CC=C43)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.091901787,0.332616112,0.220172193,84.89551277,0.479320024,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.77815125
527,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)N(P->%172OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C2=CC=CC=C2)C2=CC=CC=C2)N(P2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.067409617,0.344986662,0.196949612,85.66037913,0.643414555,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.447158031
528,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)N(P->%172OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C2=CC=CC=C2)C2=CC=CC=C2)N(P2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.067409617,0.344986662,0.196949612,85.66037913,0.643414555,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.146128036
529,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C(C)C)C(C)C)N(P->%172OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C(C)C)C(C)C)N(P2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.082729233,0.335142304,0.218137316,86.15554059,0.616509038,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.146128036
530,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C(C)C)C(C)C)N(P->%172OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C(C)C)C(C)C)N(P2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.082729233,0.335142304,0.218137316,86.15554059,0.616509038,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
531,C=CC1=CC=CC=C1,Rh,CC1=CC=C(P->%16(C2=CC=C(C)C=C2)C2=C(C)C3=C(C=CC=C3)N2P->%172OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC=C(P(C2=CC=C(C)C=C2)C2=C(C)C3=C(C=CC=C3)N2P2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C=C1,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.067220328,0.344330929,0.196910257,85.66669933,0.642820537,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.301029996
532,C=CC1=CC=CC=C1,Rh,CC1=CC=C(P->%16(C2=CC=C(C)C=C2)C2=C(C)C3=C(C=CC=C3)N2P->%172OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC=C(P(C2=CC=C(C)C=C2)C2=C(C)C3=C(C=CC=C3)N2P2OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O2)C=C1,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.067220328,0.344330929,0.196910257,85.66669933,0.642820537,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.322219295
533,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(N3C4=C(C=CC=C4)C(C)=C3P->%17(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(N3C4=C(C=CC=C4)C(C)=C3P(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.061772262,0.351321516,0.197184122,85.87896185,0.625291185,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.568201724
534,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(N3C4=C(C=CC=C4)C(C)=C3P->%17(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(N3C4=C(C=CC=C4)C(C)=C3P(C3=CC=CC=C3)C3=CC=CC=C3)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.061772262,0.351321516,0.197184122,85.87896185,0.625291185,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.301029996
535,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(N3C4=C(C=CC=C4)C(C)=C3P->%17(C(C)C)C(C)C)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(N3C4=C(C=CC=C4)C(C)=C3P(C(C)C)C(C)C)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.084656794,0.337338197,0.219455175,86.01282164,0.598309961,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.230448921
536,C=CC1=CC=CC=C1,Rh,CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP->%16(N3C4=C(C=CC=C4)C(C)=C3P->%17(C(C)C)C(C)C)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC(C)=CC(C2(C3=CC(C)=CC(C)=C3)OP(N3C4=C(C=CC=C4)C(C)=C3P(C(C)C)C(C)C)OC(C3=CC(C)=CC(C)=C3)(C3=CC(C)=CC(C)=C3)[C@H]3OC(C)(C)O[C@@H]32)=C1,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.084656794,0.337338197,0.219455175,86.01282164,0.598309961,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
537,C=CC1=CC=CC=C1,Rh,CC1=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)N(P->%172OC(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)O2)C2=C1C=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1=C(P(C2=CC=CC=C2)C2=CC=CC=C2)N(P2OC(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)O2)C2=C1C=CC=C2,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.091317325,0.323737271,0.221050138,86.0251239,0.648754892,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.322219295
538,C=CC1=CC=CC=C1,Rh,CC1=CC=CC2=C1N(P->%161OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=C2C.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC=CC2=C1N(P1OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=C2C,CC1=CC=CC=C1,313.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.074711872,0.335853112,0.211367631,85.62229536,0.657146851,313.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
539,C=CC1=CC=CC=C1,Rh,CC1=CC=CC2=C1N(P->%161OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=C2C.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC=CC2=C1N(P1OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]3C(C3=CC=CC=C3)(C3=CC=CC=C3)O1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=C2C,CC1=CC=CC=C1,343.15,20,1,20,2,1000,1,85.3619317,-0.086168799,0.038186577,-0.074711872,0.335853112,0.211367631,85.62229536,0.657146851,343.15,20,1,20,2,1000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.77815125
