index,ca,c1,c2,m,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
374,88.70779012,-0.075816625,-0.026615785,-0.021655692,0.384509873,0.379360615,140.134854,0.660716782,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.033423755
375,89.62573535,-0.105519562,0.033941616,-0.021655692,0.384509873,0.379360615,140.134854,0.660716782,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
376,89.62573535,-0.105519562,0.033941616,-0.021655692,0.384509873,0.379360615,140.134854,0.660716782,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.745855195
377,85.3619317,-0.086168799,0.038186577,0.070032276,0.416960964,0.345342051,176.3405748,0.771035222,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.471291711
378,85.3619317,-0.086168799,0.038186577,0.070032276,0.416960964,0.345342051,176.3405748,0.771035222,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.079181246
379,88.70779012,-0.075816625,-0.026615785,0.070032276,0.416960964,0.345342051,176.3405748,0.771035222,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.086359831
380,88.70779012,-0.075816625,-0.026615785,0.070032276,0.416960964,0.345342051,176.3405748,0.771035222,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.021189299
381,89.62573535,-0.105519562,0.033941616,0.070032276,0.416960964,0.345342051,176.3405748,0.771035222,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.33243846
382,89.62573535,-0.105519562,0.033941616,0.070032276,0.416960964,0.345342051,176.3405748,0.771035222,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.214843848
383,85.3619317,-0.086168799,0.038186577,-0.043417188,0.390718428,0.370568449,96.91143798,0.589079389,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.428134794
384,85.3619317,-0.086168799,0.038186577,-0.043417188,0.390718428,0.370568449,96.91143798,0.589079389,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.880813592
385,88.70779012,-0.075816625,-0.026615785,-0.043417188,0.390718428,0.370568449,96.91143798,0.589079389,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.73239376
386,88.70779012,-0.075816625,-0.026615785,-0.043417188,0.390718428,0.370568449,96.91143798,0.589079389,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.72427587
387,89.62573535,-0.105519562,0.033941616,-0.043417188,0.390718428,0.370568449,96.91143798,0.589079389,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
388,89.62573535,-0.105519562,0.033941616,-0.043417188,0.390718428,0.370568449,96.91143798,0.589079389,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.053078443
389,85.3619317,-0.086168799,0.038186577,-0.045097606,0.395469427,0.372685519,92.44300843,0.55476612,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.545307116
390,85.3619317,-0.086168799,0.038186577,-0.045097606,0.395469427,0.372685519,92.44300843,0.55476612,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.100370545
391,88.70779012,-0.075816625,-0.026615785,-0.045097606,0.395469427,0.372685519,92.44300843,0.55476612,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.812913357
392,88.70779012,-0.075816625,-0.026615785,-0.045097606,0.395469427,0.372685519,92.44300843,0.55476612,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.851258349
393,89.62573535,-0.105519562,0.033941616,-0.045097606,0.395469427,0.372685519,92.44300843,0.55476612,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
394,89.62573535,-0.105519562,0.033941616,-0.045097606,0.395469427,0.372685519,92.44300843,0.55476612,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
395,85.3619317,-0.086168799,0.038186577,-0.037860883,0.394623601,0.377967273,98.98417952,0.606434029,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.206825876
396,85.3619317,-0.086168799,0.038186577,-0.037860883,0.394623601,0.377967273,98.98417952,0.606434029,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.361727836
397,88.70779012,-0.075816625,-0.026615785,-0.037860883,0.394623601,0.377967273,98.98417952,0.606434029,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.72427587
398,88.70779012,-0.075816625,-0.026615785,-0.037860883,0.394623601,0.377967273,98.98417952,0.606434029,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.62324929
399,89.62573535,-0.105519562,0.033941616,-0.037860883,0.394623601,0.377967273,98.98417952,0.606434029,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.089905111
400,89.62573535,-0.105519562,0.033941616,-0.037860883,0.394623601,0.377967273,98.98417952,0.606434029,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.553883027
401,85.3619317,-0.086168799,0.038186577,-0.000238357,0.382737127,0.381725335,142.6774027,0.798092154,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.220108088
402,85.3619317,-0.086168799,0.038186577,-0.000238357,0.382737127,0.381725335,142.6774027,0.798092154,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.380211242
403,88.70779012,-0.075816625,-0.026615785,-0.000238357,0.382737127,0.381725335,142.6774027,0.798092154,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
404,88.70779012,-0.075816625,-0.026615785,-0.000238357,0.382737127,0.381725335,142.6774027,0.798092154,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.602059991
405,89.62573535,-0.105519562,0.033941616,-0.000238357,0.382737127,0.381725335,142.6774027,0.798092154,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.1430148
406,89.62573535,-0.105519562,0.033941616,-0.000238357,0.382737127,0.381725335,142.6774027,0.798092154,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.45331834
407,85.3619317,-0.086168799,0.038186577,-0.004295875,0.387152961,0.370989037,126.8920989,0.78313688,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.209515015
408,85.3619317,-0.086168799,0.038186577,-0.004295875,0.387152961,0.370989037,126.8920989,0.78313688,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.041392685
409,88.70779012,-0.075816625,-0.026615785,-0.004295875,0.387152961,0.370989037,126.8920989,0.78313688,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
410,88.70779012,-0.075816625,-0.026615785,-0.004295875,0.387152961,0.370989037,126.8920989,0.78313688,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.531478917
411,89.62573535,-0.105519562,0.033941616,-0.004295875,0.387152961,0.370989037,126.8920989,0.78313688,308.15,10.34,1,3,2.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.315970345
412,89.62573535,-0.105519562,0.033941616,-0.004295875,0.387152961,0.370989037,126.8920989,0.78313688,343.15,10.34,1,3,2.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
413,85.3619317,-0.086168799,0.038186577,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.986771734
414,85.3619317,-0.086168799,0.038186577,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.72427587
415,88.70779012,-0.075816625,-0.026615785,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.431363764
416,88.70779012,-0.075816625,-0.026615785,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.342422681
417,89.62573535,-0.105519562,0.033941616,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,308.15,10.34,1,3,1.2,300,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.84509804
418,89.62573535,-0.105519562,0.033941616,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,343.15,10.34,1,3,1.2,500,50,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.812913357
419,84.89577521,-0.085149546,-0.04404127,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,3,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.194976603
420,86.1842895,-0.089268406,-0.037879081,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,6,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.06069784
421,90.00931347,-0.093522059,-0.044000804,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,3,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.278753601
422,86.64595967,-0.085516632,-0.03754341,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,6,4,200,10,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.720159303
423,85.3619317,-0.086168799,0.038186577,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,20,1,20,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
424,85.3619317,-0.086168799,0.038186577,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,100,1,43,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
425,85.3619317,-0.086168799,0.038186577,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,296.15,20,1,22,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.984000344
426,85.3619317,-0.086168799,0.038186577,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,20,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.091080469
427,85.3619317,-0.086168799,0.038186577,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,296.15,20,1,22,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.278753601
428,85.3619317,-0.086168799,0.038186577,-0.091735915,0.372211636,0.207318636,94.71371554,0.562826127,333.15,20,1,20,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.01012837
429,85.3619317,-0.086168799,0.038186577,-0.091735915,0.372211636,0.207318636,94.71371554,0.562826127,296.15,20,1,22,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.194976603
430,87.33572673,-0.086375883,-0.03822153,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,20,1,4,4,1000,5,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.701057963
431,87.33572673,-0.086375883,-0.03822153,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,4,4,1000,5,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.926031654
432,87.33572673,-0.086375883,-0.03822153,-0.091735915,0.372211636,0.207318636,94.71371554,0.562826127,333.15,20,1,4,4,1000,5,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.857134685
433,87.39052584,-0.098099726,-0.03432814,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,303.15,20,1,40,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.493489606
434,87.39052584,-0.098099726,-0.03432814,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,303.15,20,1,40,4,2000,3,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.372120848
435,89.62573535,-0.105519562,0.033941616,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,20,1,15,4,1000,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.833306515
436,89.62573535,-0.105519562,0.033941616,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,100,1,36,4,400,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.788370416
437,89.62573535,-0.105519562,0.033941616,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,15,4,1000,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.172399041
438,89.62573535,-0.105519562,0.033941616,-0.091735915,0.372211636,0.207318636,94.71371554,0.562826127,333.15,20,1,15,4,1000,7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.710537854
439,87.30127332,-0.042480503,-0.049073674,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,20,1,20,4,250,7.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.93527467
440,87.30127332,-0.042480503,-0.049073674,-0.087132124,0.369115639,0.206830252,94.46651502,0.554387579,333.15,20,1,20,4,250,7.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.020951525
441,105.3081492,-0.086114135,0.039470148,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,353.15,20,1,40,4,50,6.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-2
442,105.3081492,-0.086114135,0.039470148,-0.091735915,0.372211636,0.207318636,94.71371554,0.562826127,353.15,20,1,40,4,50,6.7,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-2
443,120.1624923,-0.098854403,-0.033395216,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,49,4,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,2
444,159.9349345,-0.093353761,-0.031466209,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,87,4,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.1224064
445,125.2048057,-0.09868313,-0.033814619,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,68,4,250,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.454258372
446,87.39052584,-0.098099726,-0.03432814,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,100,1,42,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.500602351
447,116.3847667,-0.098444993,-0.03316701,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,68,4,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,0.454258372
448,192.6922552,-0.087944213,-0.034188261,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,20,4,250,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.176091259
449,102.6595501,-0.089312951,-0.025346976,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,333.15,100,1,69,4,250,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,1.123384909
450,133.4820618,-0.095878564,-0.053775966,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,96,4.2,502,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.788370416
451,134.1435129,-0.095775982,-0.053267361,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,48,4.2,488,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.06069784
452,132.9849587,-0.092716687,-0.053163225,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,313.15,100,1,27,4.2,497,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.380211242
453,80.84410191,-0.088712341,-0.052401059,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,328.15,100,1,66,4.2,500,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
454,80.84410191,-0.088712341,-0.052401059,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,313.15,100,1,36,4.2,503,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.004798883
455,130.3337169,-0.08968052,-0.049825222,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,313.15,100,1,34,4.2,996,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.69019608
456,130.6116593,-0.091809912,-0.050358893,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,313.15,100,1,20,4.2,1002,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.380211242
457,109.0249412,-0.093909001,-0.040758822,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,47,4.2,497,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.104735351
458,105.766013,-0.092530603,-0.04033988,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,323.15,100,1,48,4.2,991,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.307560863
459,84.08779728,-0.067917816,-0.036258935,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,313.15,100,1,46,4.2,455,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.788370416
460,88.70779012,-0.075816625,-0.026615785,-0.088892107,0.216977542,0.19821834,98.7841822,0.554626351,373.15,50,1,5,55,500,1.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.018885344
461,88.70779012,-0.075816625,-0.026615785,-0.10776547,0.213729,0.195563109,102.0502661,0.51704016,373.15,50,1,5,2,500,1.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.359021943
462,88.70779012,-0.075816625,-0.026615785,-0.079111258,0.384498654,0.371158912,94.15941631,0.62551831,373.15,50,1,5,5,500,1.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.361727836
463,88.70779012,-0.075816625,-0.026615785,-0.079111258,0.384498654,0.371158912,94.15941631,0.62551831,373.15,30,1,5,5,500,1.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.428816575
464,88.70779012,-0.075816625,-0.026615785,-0.079111258,0.384498654,0.371158912,94.15941631,0.62551831,323.15,30,3,5,5,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.347487397
465,88.70779012,-0.075816625,-0.026615785,-0.079111258,0.384498654,0.371158912,94.15941631,0.62551831,323.15,30,3,5,2,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.367976785
466,88.70779012,-0.075816625,-0.026615785,-0.079111258,0.384498654,0.371158912,94.15941631,0.62551831,323.15,30,3,5,10,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.327358934
467,88.70779012,-0.075816625,-0.026615785,-0.046813977,0.400522788,0.397072794,158.270092,0.871826081,323.15,30,3,5,5,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.500602351
468,88.70779012,-0.075816625,-0.026615785,-0.046813977,0.400522788,0.397072794,158.270092,0.871826081,323.15,50,3,5,5,500,1.2,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.489020478
469,88.70779012,-0.075816625,-0.026615785,-0.046813977,0.400522788,0.397072794,158.270092,0.871826081,323.15,30,3,5,2,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.500602351
470,88.70779012,-0.075816625,-0.026615785,-0.046813977,0.400522788,0.397072794,158.270092,0.871826081,313.15,30,1,5,2,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.524762889
471,88.70779012,-0.075816625,-0.026615785,-0.046813977,0.400522788,0.397072794,158.270092,0.871826081,333.15,30,1,5,2,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.477121255
472,88.70779012,-0.075816625,-0.026615785,-0.046813977,0.400522788,0.397072794,158.270092,0.871826081,353.15,30,1,5,2,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.404100317
473,88.70779012,-0.075816625,-0.026615785,-0.031539368,0.39957992,0.390130143,98.82372497,0.882436871,323.15,30,1,5,2,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.544068044
474,88.70779012,-0.075816625,-0.026615785,-0.031539368,0.39957992,0.390130143,98.82372497,0.882436871,353.15,30,1,5,2,500,5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.918329954
475,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
476,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,84.93,1.5,0,1.326,64.1,1.424,1.14,-95,39,-1.004798883
477,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.865301426
478,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,88.11,0.7,26.3,0.901,97.8,1.372,1.88,-84,77,-0.907997321
479,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,313.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.004798883
480,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,353.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.753327667
481,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,40,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.907997321
482,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,60,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
483,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,12,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.907997321
484,85.3619317,-0.086168799,0.038186577,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,36,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
485,85.3619317,-0.086168799,0.038186577,-0.085657154,0.352959348,0.220014284,94.93453196,0.538896524,333.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.688629171
486,85.3619317,-0.086168799,0.038186577,-0.085657154,0.352959348,0.220014284,94.93453196,0.538896524,333.15,100,1,43,4,2000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
487,90.02922612,-0.088955351,-0.038924121,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.8255759
488,90.02922612,-0.088955351,-0.038924121,-0.085657154,0.352959348,0.220014284,94.93453196,0.538896524,333.15,100,1,20,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.788370416
489,85.32333115,-0.087033601,-0.038890948,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.865301426
490,85.32333115,-0.087033601,-0.038890948,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,313.15,100,1,39,4,2000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.907997321
491,85.37043128,-0.080682173,-0.03678758,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.004798883
492,85.37043128,-0.080682173,-0.03678758,-0.100455725,0.37278958,0.203842638,94.72442002,0.542792583,313.15,100,1,30,4,2000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-1.004798883
493,87.91344199,-0.082147021,-0.037843021,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.8255759
494,87.91344199,-0.082147021,-0.037843021,-0.085657154,0.352959348,0.220014284,94.93453196,0.538896524,333.15,100,1,34,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.8255759
495,90.2325276,-0.094427838,-0.040085074,-0.084734881,0.349923648,0.198015632,98.93563456,0.537889023,333.15,20,1,24,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.788370416
496,90.2325276,-0.094427838,-0.040085074,-0.085657154,0.352959348,0.220014284,94.93453196,0.538896524,333.15,100,1,34,4,1000,1,78.11,2.1,0,0.879,88.9,1.501,0,6,81,-0.8255759
